date,account_id,account_name,campaign_id,campaign_name,campaign_type,ad_group_id,ad_group_name,keyword,match_type,device,country,impressions,clicks,ctr,avg_cpc,cost,conversions,conversion_value,gclid,utm_source,utm_medium,utm_campaign,utm_content,utm_term,quality_score
2026-02-11,243497,ABC Marketing,6421,Phone Launch,Performance Max,8408,Search,python course,Exact,Tablet,Australia,7800,802,10.29,2.99,2397.98,44,17887.45,GCLID_B3A6B7CABD394855,google,cpc,phone_launch,ad_8,bigquery tutorial,10
2026-05-11,453669,ABC Marketing,5581,Travel Deals,Shopping,9819,Shopping,python course,Phrase,Tablet,Germany,9259,397,4.29,1.09,432.73,31,10110.39,GCLID_2480B758216D4871,google,cpc,travel_deals,ad_3,bigquery tutorial,5
2026-03-27,126629,ABC Marketing,3230,Fashion Week,Search,5322,Search,credit card,Phrase,Mobile,Singapore,10079,1163,11.54,5.03,5849.89,10,1533.08,GCLID_C725CEBCC38F46AC,google,cpc,fashion_week,ad_4,cheap mobile,6
2026-03-23,172606,ABC Marketing,4413,Travel Deals,Search,7654,Remarketing,cloud engineer,Broad,Tablet,United States,4396,354,8.07,4.58,1621.32,7,2345.27,GCLID_F7F5A2B6AFA34A2C,google,cpc,travel_deals,ad_7,bigquery tutorial,5
2026-06-07,501675,ABC Marketing,7321,Healthcare Campaign,Performance Max,6180,Shopping,gaming laptop,Exact,Desktop,Australia,3388,139,4.12,1.71,237.69,8,2016.42,GCLID_36BEFBD447384A1E,google,cpc,healthcare_campaign,ad_8,digital marketing,7
2026-06-30,275855,ABC Marketing,7042,Healthcare Campaign,Shopping,6713,Search,bigquery tutorial,Broad,Desktop,Singapore,13642,361,2.65,0.23,83.03,23,6773.82,GCLID_CD56BEBD62D248D3,google,cpc,healthcare_campaign,ad_2,digital marketing,5
2026-06-10,419678,ABC Marketing,2517,Summer Sale,Search,8089,Brand,buy laptop,Broad,Tablet,United States,6339,646,10.2,0.87,562.02,18,4264.48,GCLID_4973253D94274E1C,google,cpc,summer_sale,ad_8,credit card,6
2026-04-14,643876,ABC Marketing,2426,Education Campaign,Performance Max,6449,Performance,credit card,Phrase,Mobile,Australia,18212,1110,6.1,0.33,366.3,21,4082.02,GCLID_A3ED4B72E6B34131,google,cpc,education_campaign,ad_6,bigquery tutorial,7
2026-03-25,249365,ABC Marketing,2478,Winter Sale,Performance Max,8132,Brand,bigquery tutorial,Broad,Tablet,India,15954,397,2.49,1.02,404.94,36,8158.43,GCLID_51C0E44B4D0B469D,google,cpc,winter_sale,ad_9,gaming laptop,5
2026-04-28,820878,ABC Marketing,4523,Spring Offers,Display,8628,Performance,digital marketing,Exact,Desktop,United Kingdom,14502,1676,11.56,3.62,6067.12,44,15176.84,GCLID_07AC8AC6F8A440E7,google,cpc,spring_offers,ad_3,gaming laptop,3
2026-02-13,205706,ABC Marketing,7997,Fashion Week,Shopping,9793,Search,airflow course,Phrase,Desktop,United Kingdom,10776,323,3.0,1.02,329.46,13,3871.35,GCLID_E03FDF35489847E2,google,cpc,fashion_week,ad_4,mobile phones,5
2026-05-19,313056,ABC Marketing,6246,Insurance Campaign,Shopping,7185,Shopping,cheap mobile,Phrase,Tablet,Singapore,10752,880,8.19,3.92,3449.6,31,8009.23,GCLID_2CA6580172514C32,google,cpc,insurance_campaign,ad_8,insurance,5
2026-03-08,366229,ABC Marketing,9161,Travel Deals,Search,6478,Shopping,gcp training,Exact,Mobile,India,12980,543,4.19,5.19,2818.17,36,4826.07,GCLID_9407A8CFAD2F4205,google,cpc,travel_deals,ad_3,cloud engineer,4
2026-05-08,853679,ABC Marketing,2843,Healthcare Campaign,Display,9016,Brand,mobile phones,Phrase,Desktop,United Kingdom,5411,87,1.61,1.51,131.37,7,3346.39,GCLID_ECA2061D36564C19,google,cpc,healthcare_campaign,ad_9,insurance,5
2026-04-04,516422,ABC Marketing,1889,Cyber Monday,Display,6419,Search,mobile phones,Broad,Mobile,Germany,4990,65,1.31,3.78,245.7,0,0.0,GCLID_11A018DF56784434,google,cpc,cyber_monday,ad_10,crm software,10
2026-06-25,320815,ABC Marketing,7098,Laptop Promotion,Shopping,6512,Display,airflow course,Exact,Mobile,India,17094,1117,6.54,4.78,5339.26,56,22927.04,GCLID_9B5999022DD14D6E,google,cpc,laptop_promotion,ad_1,insurance,3
2026-05-27,996727,ABC Marketing,6254,Spring Offers,Search,8770,Search,python course,Broad,Desktop,Germany,9213,1083,11.76,1.45,1570.35,49,18501.47,GCLID_B29EB923EE994FD4,google,cpc,spring_offers,ad_2,buy laptop,5
2026-06-19,125197,ABC Marketing,2515,Laptop Promotion,Shopping,6628,Shopping,holiday packages,Exact,Tablet,United Kingdom,19013,539,2.84,5.11,2754.29,37,5060.97,GCLID_2BA0F906B568415F,google,cpc,laptop_promotion,ad_10,gaming laptop,6
2026-06-25,722314,ABC Marketing,9189,Performance Max,Search,9986,Search,credit card,Phrase,Desktop,Singapore,260,19,7.34,5.46,103.74,0,0.0,GCLID_F6DB593F77984E55,google,cpc,performance_max,ad_3,cheap mobile,6
2026-04-15,589216,ABC Marketing,3287,Electronics Festival,Search,5943,Video,crm software,Exact,Tablet,India,5257,120,2.3,3.84,460.8,11,1123.87,GCLID_6ADB228BA6AB4A59,google,cpc,electronics_festival,ad_7,health insurance,4
2026-04-25,242592,ABC Marketing,6618,Winter Sale,Performance Max,7037,Display,mobile phones,Exact,Tablet,Singapore,4343,479,11.05,0.42,201.18,39,5707.27,GCLID_65482F2E712B4318,google,cpc,winter_sale,ad_5,gcp training,6
2026-04-27,782231,ABC Marketing,5939,Brand Search,Search,6225,Performance,crm software,Phrase,Desktop,India,14237,737,5.18,1.3,958.1,1,90.55,GCLID_7917B86555534479,google,cpc,brand_search,ad_1,crm software,9
2026-06-20,442506,ABC Marketing,3205,Insurance Campaign,Display,9885,Remarketing,health insurance,Broad,Desktop,Germany,17297,441,2.55,1.99,877.59,0,0.0,GCLID_B24A09BA9500416F,google,cpc,insurance_campaign,ad_4,digital marketing,8
2026-02-24,850437,ABC Marketing,6656,Summer Sale,Display,9779,Shopping,gaming laptop,Broad,Desktop,United States,11567,1034,8.94,4.65,4808.1,8,3887.99,GCLID_E8826DD2C2A14614,google,cpc,summer_sale,ad_2,credit card,7
2026-04-04,506185,ABC Marketing,6028,Real Estate Leads,Display,6736,Performance,buy laptop,Phrase,Desktop,Singapore,6350,359,5.66,2.1,753.9,20,8006.69,GCLID_2D2114992E5841AD,google,cpc,real_estate_leads,ad_1,credit card,10
2026-03-01,684610,ABC Marketing,9107,Education Campaign,Shopping,5494,Display,gcp training,Exact,Desktop,Australia,1863,105,5.65,2.12,222.6,2,746.96,GCLID_4A59075958B84441,google,cpc,education_campaign,ad_2,health insurance,9
2026-05-16,781673,ABC Marketing,2753,Mobile App Install,Shopping,7616,Remarketing,gaming laptop,Broad,Tablet,Singapore,19459,243,1.25,1.41,342.63,4,1355.67,GCLID_6CF83C95B5C64863,google,cpc,mobile_app_install,ad_4,digital marketing,7
2026-04-14,620499,ABC Marketing,8396,Laptop Promotion,Shopping,8466,Performance,holiday packages,Exact,Desktop,Canada,1161,43,3.75,0.86,36.98,4,997.06,GCLID_0311929993844C15,google,cpc,laptop_promotion,ad_6,python course,7
2026-01-28,243507,ABC Marketing,5114,Education Campaign,Performance Max,8556,Search,cheap mobile,Broad,Tablet,India,14031,1442,10.28,5.21,7512.82,64,25351.72,GCLID_7BC325F2EB6345B9,google,cpc,education_campaign,ad_9,cheap mobile,3
2026-02-28,205253,ABC Marketing,8361,Real Estate Leads,Performance Max,7262,Performance,cheap mobile,Phrase,Desktop,Australia,6890,88,1.29,5.03,442.64,6,1693.96,GCLID_C93C95E8AF5C42AA,google,cpc,real_estate_leads,ad_9,buy laptop,4
2026-03-29,838516,ABC Marketing,1996,Black Friday,Performance Max,5691,Display,bigquery tutorial,Broad,Mobile,Australia,12101,717,5.93,0.99,709.83,3,287.25,GCLID_FADE33A0C6BB453B,google,cpc,black_friday,ad_1,cloud engineer,6
2026-05-16,388932,ABC Marketing,9061,Laptop Promotion,Shopping,6634,Performance,health insurance,Broad,Desktop,Singapore,10983,206,1.88,0.45,92.7,9,1246.04,GCLID_0ACC80EF6D4A445B,google,cpc,laptop_promotion,ad_1,gcp training,9
2026-04-25,546597,ABC Marketing,8036,Laptop Promotion,Shopping,9064,Search,insurance,Broad,Tablet,India,6054,293,4.84,4.75,1391.75,21,4204.06,GCLID_7CDAC9EFE1DD4F17,google,cpc,laptop_promotion,ad_4,gcp training,9
2026-04-22,512744,ABC Marketing,8156,Remarketing,Display,5646,Remarketing,gcp training,Broad,Tablet,United States,5230,525,10.05,5.07,2661.75,28,11866.73,GCLID_5A0FB4237E4D4142,google,cpc,remarketing,ad_8,buy laptop,3
2026-03-21,446377,ABC Marketing,1408,Black Friday,Search,5954,Search,cloud engineer,Exact,Mobile,Singapore,1986,233,11.78,2.34,545.22,13,3384.05,GCLID_FF4FE112E7634C7A,google,cpc,black_friday,ad_5,buy laptop,3
2026-06-29,999594,ABC Marketing,5416,Insurance Campaign,Search,7580,Display,airflow course,Exact,Desktop,Canada,8707,647,7.44,3.08,1992.76,8,3224.05,GCLID_1A0F68B27215497E,google,cpc,insurance_campaign,ad_1,holiday packages,3
2026-06-05,654893,ABC Marketing,9074,Phone Launch,Display,5533,Display,cloud engineer,Exact,Mobile,Singapore,19421,829,4.27,4.6,3813.4,63,6559.88,GCLID_A4D337EEA2C04AAC,google,cpc,phone_launch,ad_7,health insurance,7
2026-02-25,608512,ABC Marketing,5696,Cyber Monday,Search,8973,Shopping,gcp training,Phrase,Desktop,United States,3444,190,5.52,2.22,421.8,3,1271.74,GCLID_9168056A7D224BB2,google,cpc,cyber_monday,ad_6,health insurance,5
2026-05-26,219473,ABC Marketing,8308,Insurance Campaign,Search,5548,Brand,gaming laptop,Phrase,Desktop,Australia,7011,638,9.11,5.33,3400.54,37,15971.22,GCLID_FCC4CDE26DF74E5B,google,cpc,insurance_campaign,ad_3,buy laptop,6
2026-01-28,193347,ABC Marketing,7729,Brand Search,Search,6297,Brand,airflow course,Exact,Desktop,Singapore,15411,240,1.56,2.64,633.6,17,6994.86,GCLID_AE0E61750B674269,google,cpc,brand_search,ad_5,cheap mobile,4
2026-05-12,724399,ABC Marketing,9265,Insurance Campaign,Performance Max,6200,Search,cheap mobile,Phrase,Desktop,Singapore,7807,395,5.06,3.92,1548.4,39,16626.72,GCLID_273419567E8F48A6,google,cpc,insurance_campaign,ad_9,airflow course,7
2026-04-13,372667,ABC Marketing,5982,Real Estate Leads,Display,6316,Performance,cheap mobile,Phrase,Mobile,United Kingdom,16753,224,1.34,4.55,1019.2,2,561.83,GCLID_AAE1E67D78434DBB,google,cpc,real_estate_leads,ad_4,gcp training,10
2026-01-16,951307,ABC Marketing,1420,Brand Search,Shopping,9424,Search,health insurance,Phrase,Mobile,Australia,16708,853,5.11,5.14,4384.42,69,24147.43,GCLID_EB2CA740262B4BD6,google,cpc,brand_search,ad_3,gaming laptop,6
2026-06-15,800431,ABC Marketing,2376,Spring Offers,Display,9185,Shopping,airflow course,Exact,Mobile,Germany,12560,904,7.2,1.79,1618.16,51,6344.77,GCLID_A498F9D8FAA84DE4,google,cpc,spring_offers,ad_7,bigquery tutorial,5
2026-03-10,145230,ABC Marketing,6810,Winter Sale,Display,5965,Remarketing,mobile phones,Broad,Tablet,Australia,15283,1373,8.99,2.28,3130.44,122,12275.87,GCLID_A064D25F61B0407C,google,cpc,winter_sale,ad_7,buy laptop,10
2026-05-23,335018,ABC Marketing,6460,Real Estate Leads,Performance Max,7900,Search,crm software,Phrase,Tablet,Germany,18182,1467,8.07,1.14,1672.38,72,31431.38,GCLID_B6DADC13DC764D44,google,cpc,real_estate_leads,ad_7,credit card,7
2026-04-07,502370,ABC Marketing,9958,Loan Promotion,Display,7169,Video,health insurance,Broad,Mobile,Australia,1580,169,10.73,5.11,863.59,9,2522.39,GCLID_0475B1B0D5D148E1,google,cpc,loan_promotion,ad_3,cheap mobile,10
2026-02-10,472843,ABC Marketing,4983,Cyber Monday,Performance Max,7254,Video,bigquery tutorial,Broad,Desktop,United Kingdom,480,12,2.68,1.99,23.88,1,485.45,GCLID_4114C238DCF8403D,google,cpc,cyber_monday,ad_4,holiday packages,9
2026-02-05,371090,ABC Marketing,7474,Fashion Week,Performance Max,6239,Performance,bigquery tutorial,Phrase,Tablet,United Kingdom,17555,1520,8.66,1.41,2143.2,10,806.67,GCLID_E35AED67EDFB4E13,google,cpc,fashion_week,ad_1,gcp training,4
2026-03-05,475125,ABC Marketing,3674,Insurance Campaign,Display,8337,Search,insurance,Broad,Mobile,Singapore,3022,129,4.3,1.34,172.86,1,233.43,GCLID_8195801696794965,google,cpc,insurance_campaign,ad_1,python course,5
2026-01-25,520068,ABC Marketing,6446,Healthcare Campaign,Search,6356,Remarketing,mobile phones,Phrase,Mobile,Australia,8246,122,1.48,1.55,189.1,8,920.72,GCLID_496DEE3416DE4C45,google,cpc,healthcare_campaign,ad_2,gcp training,4
2026-03-12,129627,ABC Marketing,7822,Mobile App Install,Performance Max,5517,Shopping,crm software,Exact,Mobile,Singapore,14154,636,4.5,0.37,235.32,24,1905.6,GCLID_270B454B2EBC4186,google,cpc,mobile_app_install,ad_9,credit card,7
2026-05-19,864921,ABC Marketing,1046,Real Estate Leads,Performance Max,8782,Performance,bigquery tutorial,Broad,Desktop,Canada,19582,1355,6.92,4.19,5677.45,10,858.29,GCLID_9D5A81F4E5D94666,google,cpc,real_estate_leads,ad_5,health insurance,4
2026-03-09,672433,ABC Marketing,7917,Phone Launch,Display,9765,Shopping,digital marketing,Exact,Tablet,Australia,7521,770,10.24,3.5,2695.0,50,9511.36,GCLID_AB7199FD52BB4226,google,cpc,phone_launch,ad_9,health insurance,7
2026-01-29,230145,ABC Marketing,3208,Winter Sale,Display,5479,Performance,airflow course,Phrase,Mobile,United States,3058,140,4.6,3.32,464.8,5,1818.23,GCLID_E131DD4EFD464473,google,cpc,winter_sale,ad_7,mobile phones,3
2026-02-28,972964,ABC Marketing,9811,Winter Sale,Performance Max,6696,Shopping,python course,Broad,Mobile,Singapore,11610,261,2.25,2.71,707.31,13,4438.57,GCLID_6B9D8E1F04F64FBC,google,cpc,winter_sale,ad_2,bigquery tutorial,7
2026-01-13,125976,ABC Marketing,5933,Summer Sale,Display,7447,Video,gcp training,Phrase,Desktop,India,10836,552,5.1,0.5,276.0,31,5641.78,GCLID_2577E27D3FD74C73,google,cpc,summer_sale,ad_7,health insurance,7
2026-03-25,927513,ABC Marketing,8140,Winter Sale,Shopping,6325,Search,gaming laptop,Phrase,Mobile,Australia,18343,1421,7.75,2.49,3538.29,105,46129.68,GCLID_08DC36A8240D46E0,google,cpc,winter_sale,ad_8,crm software,10
2026-03-23,331454,ABC Marketing,4150,Mobile App Install,Search,8482,Display,insurance,Phrase,Mobile,Germany,11238,776,6.91,0.35,271.6,57,13223.8,GCLID_3096ACE3F4264834,google,cpc,mobile_app_install,ad_7,crm software,5
2026-01-28,515750,ABC Marketing,6472,Winter Sale,Shopping,6875,Search,buy laptop,Exact,Tablet,Australia,6139,581,9.47,1.98,1150.38,18,2198.14,GCLID_C94EA39308764738,google,cpc,winter_sale,ad_3,cheap mobile,5
2026-05-03,827658,ABC Marketing,8765,Fashion Week,Shopping,8286,Display,crm software,Phrase,Tablet,India,5085,215,4.24,5.31,1141.65,14,3157.9,GCLID_F3150E389BE5453A,google,cpc,fashion_week,ad_2,cheap mobile,5
2026-03-06,659319,ABC Marketing,9471,Healthcare Campaign,Performance Max,5491,Search,crm software,Exact,Desktop,India,9305,818,8.8,0.73,597.14,47,12387.48,GCLID_45882E80439444CF,google,cpc,healthcare_campaign,ad_9,health insurance,10
2026-05-28,724452,ABC Marketing,6871,Brand Search,Performance Max,5111,Performance,holiday packages,Phrase,Desktop,Singapore,16304,1941,11.91,0.88,1708.08,20,4676.94,GCLID_A4853A5C2A84438D,google,cpc,brand_search,ad_5,gaming laptop,5
2026-02-22,654447,ABC Marketing,5116,Winter Sale,Display,8921,Remarketing,insurance,Phrase,Mobile,Singapore,14026,258,1.84,4.07,1050.06,5,1574.67,GCLID_A36E88B63B6E4391,google,cpc,winter_sale,ad_7,gaming laptop,3
2026-04-05,377586,ABC Marketing,9422,Brand Search,Display,7537,Display,cheap mobile,Exact,Tablet,Singapore,15212,1080,7.1,5.36,5788.8,81,31430.46,GCLID_BA1A670A7CF2432E,google,cpc,brand_search,ad_9,python course,7
2026-01-09,808649,ABC Marketing,8032,Winter Sale,Shopping,7502,Brand,python course,Phrase,Tablet,Australia,11962,1168,9.77,5.39,6295.52,34,6879.65,GCLID_EF78D8DCE4B34C7F,google,cpc,winter_sale,ad_3,gaming laptop,6
2026-03-15,907142,ABC Marketing,9802,Electronics Festival,Performance Max,5695,Shopping,cloud engineer,Phrase,Desktop,United States,2613,58,2.23,5.21,302.18,1,349.02,GCLID_CF38D74BA8044507,google,cpc,electronics_festival,ad_3,cloud engineer,5
2026-01-19,597793,ABC Marketing,6793,Brand Search,Search,9447,Search,crm software,Broad,Tablet,Germany,1106,34,3.11,4.61,156.74,3,672.48,GCLID_5955F56CBF4841FA,google,cpc,brand_search,ad_4,gaming laptop,3
2026-06-05,931338,ABC Marketing,4760,Phone Launch,Shopping,9467,Video,gaming laptop,Broad,Mobile,United Kingdom,8453,390,4.62,3.57,1392.3,2,904.41,GCLID_2DE2B733936F4930,google,cpc,phone_launch,ad_6,gaming laptop,6
2026-05-12,172481,ABC Marketing,7493,Black Friday,Performance Max,8884,Video,holiday packages,Exact,Desktop,Germany,10113,114,1.13,4.75,541.5,11,2653.67,GCLID_1D7BD6B84B7B4710,google,cpc,black_friday,ad_3,holiday packages,7
2026-04-20,156085,ABC Marketing,9711,Remarketing,Display,9383,Remarketing,digital marketing,Broad,Mobile,United Kingdom,8435,934,11.08,5.26,4912.84,33,10850.19,GCLID_CCC7538B457D4C55,google,cpc,remarketing,ad_8,digital marketing,4
2026-06-14,724695,ABC Marketing,3020,Display Campaign,Display,9396,Shopping,bigquery tutorial,Exact,Tablet,Canada,610,49,8.06,3.65,178.85,2,886.72,GCLID_FDBCACC4186B49B4,google,cpc,display_campaign,ad_7,crm software,9
2026-03-22,604617,ABC Marketing,3176,Mobile App Install,Performance Max,5857,Remarketing,gaming laptop,Phrase,Tablet,United States,19312,1313,6.8,4.31,5659.03,15,2463.1,GCLID_3655D03BE9404CD2,google,cpc,mobile_app_install,ad_4,buy laptop,4
2026-03-10,238622,ABC Marketing,4337,Brand Search,Display,9852,Shopping,credit card,Exact,Desktop,United States,19702,1367,6.94,5.31,7258.77,64,19558.78,GCLID_6366F71B05B74A01,google,cpc,brand_search,ad_2,credit card,4
2026-05-26,320295,ABC Marketing,3824,Brand Search,Search,9735,Video,mobile phones,Broad,Desktop,United States,18112,1177,6.5,2.28,2683.56,104,10868.72,GCLID_56D7CE4C373F45C2,google,cpc,brand_search,ad_2,buy laptop,5
2026-04-09,583717,ABC Marketing,8110,Healthcare Campaign,Performance Max,5938,Search,mobile phones,Broad,Tablet,Germany,7637,223,2.93,0.21,46.83,2,668.24,GCLID_F8846BA871424DC6,google,cpc,healthcare_campaign,ad_9,mobile phones,10
2026-02-18,490774,ABC Marketing,7286,Mobile App Install,Search,7365,Search,mobile phones,Exact,Desktop,United Kingdom,12756,298,2.34,3.1,923.8,26,4685.55,GCLID_8B0F6A4FCEB24B31,google,cpc,mobile_app_install,ad_6,airflow course,6
2026-04-18,921075,ABC Marketing,3265,Remarketing,Display,7579,Remarketing,health insurance,Exact,Mobile,Germany,2886,216,7.49,4.2,907.2,15,5314.9,GCLID_029DB606CDFF4343,google,cpc,remarketing,ad_2,buy laptop,3
2026-02-16,103678,ABC Marketing,7063,Phone Launch,Shopping,7698,Brand,gcp training,Phrase,Mobile,Germany,6606,599,9.07,5.47,3276.53,29,2422.65,GCLID_A96AB0EA02E347D0,google,cpc,phone_launch,ad_1,mobile phones,3
2026-03-10,196497,ABC Marketing,2209,Fashion Week,Search,8219,Remarketing,holiday packages,Broad,Tablet,India,14383,828,5.76,4.95,4098.6,49,17974.96,GCLID_CC422EC33FC348AB,google,cpc,fashion_week,ad_4,holiday packages,3
2026-03-10,909947,ABC Marketing,8691,Insurance Campaign,Search,9282,Video,buy laptop,Phrase,Tablet,Germany,14747,1026,6.96,0.73,748.98,78,10732.12,GCLID_411DA70E8AF3468B,google,cpc,insurance_campaign,ad_7,bigquery tutorial,6
2026-04-10,736415,ABC Marketing,8522,Brand Search,Search,9325,Display,bigquery tutorial,Phrase,Tablet,United Kingdom,9740,690,7.09,2.2,1518.0,51,14484.9,GCLID_63261C8306F94C51,google,cpc,brand_search,ad_10,cheap mobile,10
2026-01-19,481770,ABC Marketing,1501,Loan Promotion,Shopping,9844,Shopping,credit card,Phrase,Mobile,Germany,17438,2083,11.95,3.7,7707.1,124,10526.42,GCLID_E4861968736641C2,google,cpc,loan_promotion,ad_8,mobile phones,9
2026-02-03,552578,ABC Marketing,6873,Spring Offers,Performance Max,9276,Video,bigquery tutorial,Broad,Mobile,India,865,74,8.63,1.45,107.3,0,0.0,GCLID_D6170BE46D3A4C08,google,cpc,spring_offers,ad_2,bigquery tutorial,3
2026-04-03,451917,ABC Marketing,9363,Electronics Festival,Shopping,5964,Shopping,cloud engineer,Phrase,Mobile,Singapore,18831,950,5.05,0.94,893.0,9,815.36,GCLID_0CD830D724E548D0,google,cpc,electronics_festival,ad_3,cloud engineer,7
2026-06-22,935961,ABC Marketing,3370,Real Estate Leads,Shopping,5752,Video,digital marketing,Exact,Mobile,United States,12718,969,7.62,4.36,4224.84,12,2953.01,GCLID_810E043753A143E0,google,cpc,real_estate_leads,ad_3,credit card,5
2026-04-26,155988,ABC Marketing,5330,Spring Offers,Shopping,7182,Display,cheap mobile,Exact,Mobile,Singapore,19864,2258,11.37,1.97,4448.26,150,27321.27,GCLID_B18C6B3720D04780,google,cpc,spring_offers,ad_8,gaming laptop,3
2026-02-06,232465,ABC Marketing,7015,Insurance Campaign,Performance Max,5000,Brand,gcp training,Broad,Tablet,India,10551,610,5.79,2.88,1756.8,0,0.0,GCLID_67EBDF24E7B54E95,google,cpc,insurance_campaign,ad_7,insurance,8
2026-02-04,391971,ABC Marketing,8700,Performance Max,Display,9121,Display,mobile phones,Exact,Tablet,Canada,13535,545,4.03,0.48,261.6,10,4493.41,GCLID_EB61CE409F4D41B3,google,cpc,performance_max,ad_5,buy laptop,3
2026-02-11,822308,ABC Marketing,5289,Brand Search,Performance Max,6969,Search,credit card,Phrase,Desktop,Australia,3015,191,6.34,3.66,699.06,16,7579.5,GCLID_063A5C0A0F2C4A71,google,cpc,brand_search,ad_9,mobile phones,8
2026-06-14,831921,ABC Marketing,1966,Real Estate Leads,Search,5951,Video,python course,Broad,Tablet,United States,304,19,6.3,0.51,9.69,1,429.73,GCLID_98933B1DBE8B4638,google,cpc,real_estate_leads,ad_2,gaming laptop,4
2026-02-28,956624,ABC Marketing,8218,Laptop Promotion,Search,9665,Display,insurance,Broad,Desktop,Australia,10421,317,3.05,0.63,199.71,2,163.79,GCLID_78411BAD311B411B,google,cpc,laptop_promotion,ad_7,gcp training,8
