date,account_id,account_name,campaign_id,campaign_name,campaign_type,ad_set_id,ad_set_name,placement,device,country,impressions,clicks,ctr,cpc,spend,conversions,conversion_value,fbclid,utm_source,utm_medium,utm_campaign,age_group,gender
2026-03-06,200001,ABC Meta,3603,Video Views,Meta,4603,AdSet2,Stories,Desktop,Canada,13869,137,0.99,3.96,542.52,12,1273.46,FBCLID_00000603,meta,paid_social,video_views,45-54,Female
2026-02-19,200001,ABC Meta,3604,Brand Awareness,Meta,4604,AdSet16,Reels,Desktop,India,6695,371,5.55,0.17,63.07,12,2536.7,FBCLID_00000604,meta,paid_social,brand_awareness,45-54,Female
2026-06-22,200001,ABC Meta,3605,Lead Gen,Meta,4605,AdSet3,Instagram Feed,Desktop,UK,14531,1005,6.92,2.5,2512.5,14,5370.84,FBCLID_00000605,meta,paid_social,lead_gen,25-34,All
2026-05-21,200001,ABC Meta,3606,App Install,Meta,4606,AdSet17,Stories,Mobile,India,14114,1402,9.94,2.43,3406.86,55,21123.22,FBCLID_00000606,meta,paid_social,app_install,35-44,Female
2026-06-22,200001,ABC Meta,3607,Festival Offers,Meta,4607,AdSet3,Stories,Mobile,UK,9005,262,2.92,0.4,104.8,8,3044.91,FBCLID_00000607,meta,paid_social,festival_offers,35-44,All
2026-06-29,200001,ABC Meta,3608,Video Views,Meta,4608,AdSet17,Stories,Desktop,Canada,18230,240,1.32,3.69,885.6,2,735.93,FBCLID_00000608,meta,paid_social,video_views,25-34,All
2026-01-08,200001,ABC Meta,3609,Video Views,Meta,4609,AdSet12,Facebook Feed,Mobile,India,17580,1712,9.74,2.13,3646.56,57,16310.92,FBCLID_00000609,meta,paid_social,video_views,35-44,Male
2026-03-24,200001,ABC Meta,3610,Lead Gen,Meta,4610,AdSet17,Facebook Feed,Mobile,India,11786,703,5.97,1.17,822.51,41,15196.14,FBCLID_00000610,meta,paid_social,lead_gen,45-54,Male
2026-05-17,200001,ABC Meta,3611,App Install,Meta,4611,AdSet13,Instagram Feed,Mobile,India,2899,163,5.64,3.55,578.65,1,373.05,FBCLID_00000611,meta,paid_social,app_install,45-54,Female
2026-01-24,200001,ABC Meta,3612,Brand Awareness,Meta,4612,AdSet2,Instagram Feed,Mobile,India,7472,730,9.77,1.1,803.0,40,7591.08,FBCLID_00000612,meta,paid_social,brand_awareness,35-44,All
2026-06-18,200001,ABC Meta,3613,Retargeting,Meta,4613,AdSet9,Facebook Feed,Mobile,USA,15642,411,2.63,0.69,283.59,11,1624.97,FBCLID_00000613,meta,paid_social,retargeting,25-34,Male
2026-03-25,200001,ABC Meta,3614,Festival Offers,Meta,4614,AdSet4,Reels,Mobile,UK,5764,575,9.99,2.16,1242.0,22,7922.47,FBCLID_00000614,meta,paid_social,festival_offers,25-34,All
2026-05-14,200001,ABC Meta,3615,App Install,Meta,4615,AdSet15,Facebook Feed,Mobile,Canada,11909,406,3.41,3.47,1408.82,22,5978.0,FBCLID_00000615,meta,paid_social,app_install,18-24,Male
2026-01-18,200001,ABC Meta,3616,Video Views,Meta,4616,AdSet4,Instagram Feed,Desktop,Canada,3941,387,9.82,2.42,936.54,34,10982.82,FBCLID_00000616,meta,paid_social,video_views,25-34,All
2026-01-03,200001,ABC Meta,3617,Festival Offers,Meta,4617,AdSet9,Instagram Feed,Desktop,India,16166,1560,9.65,0.59,920.4,148,34477.01,FBCLID_00000617,meta,paid_social,festival_offers,25-34,Female
2026-03-21,200001,ABC Meta,3618,Video Views,Meta,4618,AdSet10,Instagram Feed,Mobile,Canada,9428,407,4.32,2.81,1143.67,7,844.5,FBCLID_00000618,meta,paid_social,video_views,18-24,Male
2026-01-22,200001,ABC Meta,3619,Festival Offers,Meta,4619,AdSet8,Facebook Feed,Desktop,India,19455,214,1.1,0.91,194.74,19,1037.84,FBCLID_00000619,meta,paid_social,festival_offers,35-44,Male
2026-05-08,200001,ABC Meta,3620,Video Views,Meta,4620,AdSet7,Facebook Feed,Mobile,India,12896,377,2.93,0.64,241.28,29,5570.78,FBCLID_00000620,meta,paid_social,video_views,45-54,Male
2026-05-13,200001,ABC Meta,3621,Brand Awareness,Meta,4621,AdSet20,Stories,Desktop,UK,2546,93,3.68,3.17,294.81,3,560.75,FBCLID_00000621,meta,paid_social,brand_awareness,18-24,All
2026-04-20,200001,ABC Meta,3622,Festival Offers,Meta,4622,AdSet5,Facebook Feed,Mobile,USA,18951,659,3.48,3.5,2306.5,25,9494.3,FBCLID_00000622,meta,paid_social,festival_offers,18-24,All
2026-03-06,200001,ABC Meta,3623,Retargeting,Meta,4623,AdSet4,Instagram Feed,Desktop,USA,12830,1204,9.39,1.32,1589.28,65,6944.94,FBCLID_00000623,meta,paid_social,retargeting,45-54,Male
2026-03-10,200001,ABC Meta,3624,Lead Gen,Meta,4624,AdSet11,Stories,Mobile,Canada,7659,398,5.2,4.37,1739.26,26,3161.14,FBCLID_00000624,meta,paid_social,lead_gen,35-44,All
2026-02-12,200001,ABC Meta,3625,Festival Offers,Meta,4625,AdSet15,Stories,Desktop,India,6887,265,3.86,0.69,182.85,26,5710.49,FBCLID_00000625,meta,paid_social,festival_offers,45-54,Female
2026-03-20,200001,ABC Meta,3626,Retargeting,Meta,4626,AdSet12,Instagram Feed,Desktop,UK,1626,151,9.33,3.5,528.5,13,1942.81,FBCLID_00000626,meta,paid_social,retargeting,35-44,All
2026-05-31,200001,ABC Meta,3627,Retargeting,Meta,4627,AdSet8,Instagram Feed,Desktop,USA,2371,117,4.97,2.02,236.34,2,487.25,FBCLID_00000627,meta,paid_social,retargeting,45-54,Female
2026-03-06,200001,ABC Meta,3628,App Install,Meta,4628,AdSet18,Instagram Feed,Desktop,India,2532,21,0.86,0.4,8.4,1,317.42,FBCLID_00000628,meta,paid_social,app_install,18-24,All
2026-06-07,200001,ABC Meta,3629,Festival Offers,Meta,4629,AdSet15,Instagram Feed,Desktop,India,15138,1030,6.81,4.32,4449.6,11,1135.66,FBCLID_00000629,meta,paid_social,festival_offers,18-24,All
2026-04-14,200001,ABC Meta,3630,Festival Offers,Meta,4630,AdSet10,Stories,Mobile,USA,5293,65,1.23,3.5,227.5,5,1172.66,FBCLID_00000630,meta,paid_social,festival_offers,25-34,Female
2026-01-23,200001,ABC Meta,3631,Festival Offers,Meta,4631,AdSet12,Facebook Feed,Desktop,USA,17057,702,4.12,2.47,1733.94,4,1069.35,FBCLID_00000631,meta,paid_social,festival_offers,18-24,All
2026-01-02,200001,ABC Meta,3632,Retargeting,Meta,4632,AdSet10,Reels,Desktop,UK,16840,801,4.76,2.67,2138.67,60,16284.45,FBCLID_00000632,meta,paid_social,retargeting,25-34,All
2026-06-19,200001,ABC Meta,3633,Video Views,Meta,4633,AdSet17,Facebook Feed,Mobile,USA,1780,95,5.34,0.94,89.3,0,0.0,FBCLID_00000633,meta,paid_social,video_views,25-34,All
2026-05-11,200001,ABC Meta,3634,Festival Offers,Meta,4634,AdSet19,Reels,Mobile,Canada,17550,214,1.22,3.54,757.56,17,3575.07,FBCLID_00000634,meta,paid_social,festival_offers,45-54,All
2026-01-10,200001,ABC Meta,3635,Brand Awareness,Meta,4635,AdSet12,Instagram Feed,Desktop,UK,12883,842,6.54,0.26,218.92,43,11188.2,FBCLID_00000635,meta,paid_social,brand_awareness,45-54,Male
2026-04-03,200001,ABC Meta,3636,Lead Gen,Meta,4636,AdSet3,Stories,Mobile,UK,2092,199,9.52,3.95,786.05,9,1554.41,FBCLID_00000636,meta,paid_social,lead_gen,45-54,Female
2026-06-17,200001,ABC Meta,3637,Retargeting,Meta,4637,AdSet1,Facebook Feed,Mobile,UK,16808,969,5.77,1.14,1104.66,73,19309.02,FBCLID_00000637,meta,paid_social,retargeting,25-34,Female
2026-02-09,200001,ABC Meta,3638,Retargeting,Meta,4638,AdSet17,Stories,Mobile,UK,1556,132,8.52,0.89,117.48,12,4716.22,FBCLID_00000638,meta,paid_social,retargeting,45-54,Male
2026-04-24,200001,ABC Meta,3639,Festival Offers,Meta,4639,AdSet16,Facebook Feed,Mobile,India,256,19,7.64,4.13,78.47,1,135.69,FBCLID_00000639,meta,paid_social,festival_offers,35-44,Female
2026-02-21,200001,ABC Meta,3640,Brand Awareness,Meta,4640,AdSet4,Stories,Desktop,USA,11257,1088,9.67,1.32,1436.16,2,153.86,FBCLID_00000640,meta,paid_social,brand_awareness,25-34,All
2026-01-22,200001,ABC Meta,3641,Retargeting,Meta,4641,AdSet9,Instagram Feed,Desktop,USA,5866,153,2.61,4.06,621.18,12,1219.04,FBCLID_00000641,meta,paid_social,retargeting,35-44,Male
2026-03-17,200001,ABC Meta,3642,Video Views,Meta,4642,AdSet11,Instagram Feed,Mobile,UK,5105,286,5.62,3.52,1006.72,0,0.0,FBCLID_00000642,meta,paid_social,video_views,25-34,Female
2026-03-09,200001,ABC Meta,3643,Festival Offers,Meta,4643,AdSet4,Stories,Mobile,UK,14821,1105,7.46,2.79,3082.95,78,29351.19,FBCLID_00000643,meta,paid_social,festival_offers,18-24,All
2026-02-22,200001,ABC Meta,3644,Retargeting,Meta,4644,AdSet8,Instagram Feed,Mobile,India,17914,1537,8.58,4.11,6317.07,132,50565.56,FBCLID_00000644,meta,paid_social,retargeting,35-44,Male
2026-05-16,200001,ABC Meta,3645,Festival Offers,Meta,4645,AdSet15,Stories,Mobile,Canada,5272,89,1.7,3.17,282.13,4,636.09,FBCLID_00000645,meta,paid_social,festival_offers,45-54,Female
2026-01-28,200001,ABC Meta,3646,Video Views,Meta,4646,AdSet9,Instagram Feed,Desktop,Canada,8726,117,1.35,2.85,333.45,10,2866.1,FBCLID_00000646,meta,paid_social,video_views,25-34,Male
2026-01-29,200001,ABC Meta,3647,Brand Awareness,Meta,4647,AdSet4,Reels,Mobile,USA,918,52,5.74,1.18,61.36,5,1596.56,FBCLID_00000647,meta,paid_social,brand_awareness,35-44,All
2026-01-21,200001,ABC Meta,3648,Retargeting,Meta,4648,AdSet14,Instagram Feed,Desktop,UK,16830,784,4.66,0.54,423.36,12,3962.19,FBCLID_00000648,meta,paid_social,retargeting,35-44,Female
2026-04-27,200001,ABC Meta,3649,Retargeting,Meta,4649,AdSet10,Stories,Mobile,UK,16607,934,5.63,4.23,3950.82,36,6140.47,FBCLID_00000649,meta,paid_social,retargeting,45-54,All
2026-02-27,200001,ABC Meta,3650,Video Views,Meta,4650,AdSet10,Reels,Desktop,Canada,10565,569,5.39,2.23,1268.87,4,988.01,FBCLID_00000650,meta,paid_social,video_views,45-54,Male
2026-03-30,200001,ABC Meta,3651,Video Views,Meta,4651,AdSet15,Reels,Mobile,India,6641,103,1.56,3.44,354.32,9,3432.26,FBCLID_00000651,meta,paid_social,video_views,35-44,Female
2026-06-21,200001,ABC Meta,3652,Retargeting,Meta,4652,AdSet16,Facebook Feed,Mobile,India,6657,338,5.09,0.38,128.44,31,4301.28,FBCLID_00000652,meta,paid_social,retargeting,25-34,All
2026-06-19,200001,ABC Meta,3653,App Install,Meta,4653,AdSet5,Instagram Feed,Desktop,USA,13589,818,6.02,3.82,3124.76,10,631.88,FBCLID_00000653,meta,paid_social,app_install,35-44,Male
2026-06-13,200001,ABC Meta,3654,App Install,Meta,4654,AdSet15,Reels,Mobile,UK,8663,421,4.86,2.18,917.78,3,1044.5,FBCLID_00000654,meta,paid_social,app_install,45-54,Female
2026-06-25,200001,ABC Meta,3655,Festival Offers,Meta,4655,AdSet4,Reels,Desktop,USA,10732,115,1.08,3.08,354.2,10,751.57,FBCLID_00000655,meta,paid_social,festival_offers,35-44,Female
2026-03-10,200001,ABC Meta,3656,Video Views,Meta,4656,AdSet9,Stories,Desktop,UK,2490,156,6.28,2.08,324.48,2,609.14,FBCLID_00000656,meta,paid_social,video_views,25-34,All
2026-01-06,200001,ABC Meta,3657,Brand Awareness,Meta,4657,AdSet17,Stories,Desktop,UK,15244,1182,7.76,1.8,2127.6,110,43762.53,FBCLID_00000657,meta,paid_social,brand_awareness,35-44,Male
2026-05-24,200001,ABC Meta,3658,Festival Offers,Meta,4658,AdSet4,Instagram Feed,Desktop,India,1549,83,5.4,4.4,365.2,4,1463.1,FBCLID_00000658,meta,paid_social,festival_offers,18-24,Female
2026-01-02,200001,ABC Meta,3659,Lead Gen,Meta,4659,AdSet17,Reels,Desktop,USA,16177,791,4.89,2.37,1874.67,60,10948.65,FBCLID_00000659,meta,paid_social,lead_gen,25-34,All
2026-03-14,200001,ABC Meta,3660,Lead Gen,Meta,4660,AdSet2,Facebook Feed,Desktop,UK,5996,195,3.26,4.25,828.75,2,524.51,FBCLID_00000660,meta,paid_social,lead_gen,45-54,Male
2026-03-24,200001,ABC Meta,3661,Lead Gen,Meta,4661,AdSet9,Facebook Feed,Desktop,India,6797,453,6.67,2.03,919.59,4,931.52,FBCLID_00000661,meta,paid_social,lead_gen,18-24,All
2026-06-02,200001,ABC Meta,3662,Lead Gen,Meta,4662,AdSet16,Stories,Desktop,India,13165,433,3.29,2.24,969.92,30,6230.43,FBCLID_00000662,meta,paid_social,lead_gen,25-34,All
2026-02-06,200001,ABC Meta,3663,Retargeting,Meta,4663,AdSet15,Reels,Desktop,India,11712,1093,9.34,3.52,3847.36,17,6669.1,FBCLID_00000663,meta,paid_social,retargeting,35-44,Female
2026-04-23,200001,ABC Meta,3664,Festival Offers,Meta,4664,AdSet15,Facebook Feed,Desktop,Canada,10878,538,4.95,2.92,1570.96,14,4428.6,FBCLID_00000664,meta,paid_social,festival_offers,45-54,Male
2026-05-27,200001,ABC Meta,3665,App Install,Meta,4665,AdSet18,Facebook Feed,Mobile,India,18772,1315,7.01,0.16,210.4,1,259.05,FBCLID_00000665,meta,paid_social,app_install,25-34,All
2026-06-29,200001,ABC Meta,3666,Retargeting,Meta,4666,AdSet8,Instagram Feed,Desktop,Canada,5636,345,6.13,1.05,362.25,23,8445.57,FBCLID_00000666,meta,paid_social,retargeting,45-54,Male
2026-04-16,200001,ABC Meta,3667,Retargeting,Meta,4667,AdSet10,Facebook Feed,Desktop,India,4607,93,2.03,0.76,70.68,4,1121.22,FBCLID_00000667,meta,paid_social,retargeting,45-54,All
2026-01-08,200001,ABC Meta,3668,Festival Offers,Meta,4668,AdSet16,Reels,Mobile,USA,8874,346,3.91,1.51,522.46,13,3306.2,FBCLID_00000668,meta,paid_social,festival_offers,18-24,All
2026-05-11,200001,ABC Meta,3669,Lead Gen,Meta,4669,AdSet19,Stories,Desktop,USA,9770,695,7.12,1.28,889.6,16,4944.6,FBCLID_00000669,meta,paid_social,lead_gen,45-54,Female
2026-03-02,200001,ABC Meta,3670,Brand Awareness,Meta,4670,AdSet20,Stories,Mobile,USA,5155,321,6.24,0.57,182.97,28,9952.25,FBCLID_00000670,meta,paid_social,brand_awareness,25-34,Male
2026-03-13,200001,ABC Meta,3671,Festival Offers,Meta,4671,AdSet3,Stories,Desktop,Canada,14354,680,4.74,0.82,557.6,16,5879.46,FBCLID_00000671,meta,paid_social,festival_offers,25-34,All
2026-01-03,200001,ABC Meta,3672,Brand Awareness,Meta,4672,AdSet13,Instagram Feed,Mobile,Canada,14161,834,5.89,0.2,166.8,55,15940.89,FBCLID_00000672,meta,paid_social,brand_awareness,35-44,Female
2026-05-24,200001,ABC Meta,3673,Lead Gen,Meta,4673,AdSet8,Instagram Feed,Mobile,USA,6187,292,4.73,4.46,1302.32,6,942.8,FBCLID_00000673,meta,paid_social,lead_gen,45-54,All
2026-02-19,200001,ABC Meta,3674,Festival Offers,Meta,4674,AdSet15,Facebook Feed,Mobile,UK,15933,1563,9.81,3.79,5923.77,127,37880.28,FBCLID_00000674,meta,paid_social,festival_offers,25-34,All
2026-04-07,200001,ABC Meta,3675,App Install,Meta,4675,AdSet20,Facebook Feed,Mobile,USA,9220,550,5.97,0.66,363.0,44,4768.51,FBCLID_00000675,meta,paid_social,app_install,18-24,Male
2026-05-30,200001,ABC Meta,3676,Lead Gen,Meta,4676,AdSet19,Facebook Feed,Mobile,USA,9441,570,6.04,1.34,763.8,43,7176.7,FBCLID_00000676,meta,paid_social,lead_gen,45-54,Male
2026-01-19,200001,ABC Meta,3677,Retargeting,Meta,4677,AdSet11,Reels,Mobile,Canada,10314,346,3.36,3.81,1318.26,0,0.0,FBCLID_00000677,meta,paid_social,retargeting,25-34,Female
2026-04-01,200001,ABC Meta,3678,Video Views,Meta,4678,AdSet2,Reels,Desktop,USA,2116,180,8.55,3.86,694.8,13,2989.22,FBCLID_00000678,meta,paid_social,video_views,25-34,Male
2026-04-11,200001,ABC Meta,3679,Video Views,Meta,4679,AdSet7,Facebook Feed,Desktop,USA,5623,258,4.6,2.48,639.84,17,4661.44,FBCLID_00000679,meta,paid_social,video_views,18-24,Female
2026-06-27,200001,ABC Meta,3680,Lead Gen,Meta,4680,AdSet2,Instagram Feed,Desktop,Canada,14581,669,4.59,1.4,936.6,49,14281.04,FBCLID_00000680,meta,paid_social,lead_gen,18-24,All
2026-05-29,200001,ABC Meta,3681,App Install,Meta,4681,AdSet12,Reels,Mobile,India,8749,289,3.31,1.81,523.09,15,2091.22,FBCLID_00000681,meta,paid_social,app_install,45-54,All
2026-05-16,200001,ABC Meta,3682,Video Views,Meta,4682,AdSet20,Stories,Desktop,India,13634,1197,8.78,1.93,2310.21,46,12601.62,FBCLID_00000682,meta,paid_social,video_views,25-34,All
2026-05-25,200001,ABC Meta,3683,Brand Awareness,Meta,4683,AdSet5,Facebook Feed,Mobile,Canada,13395,798,5.96,3.92,3128.16,71,24969.85,FBCLID_00000683,meta,paid_social,brand_awareness,45-54,All
2026-04-12,200001,ABC Meta,3684,Retargeting,Meta,4684,AdSet11,Stories,Mobile,USA,13104,897,6.85,0.82,735.54,14,1540.06,FBCLID_00000684,meta,paid_social,retargeting,45-54,Male
2026-01-30,200001,ABC Meta,3685,Festival Offers,Meta,4685,AdSet3,Instagram Feed,Desktop,USA,9257,476,5.15,0.61,290.36,17,1324.03,FBCLID_00000685,meta,paid_social,festival_offers,45-54,Female
2026-05-14,200001,ABC Meta,3686,Brand Awareness,Meta,4686,AdSet8,Reels,Desktop,UK,14275,351,2.46,3.73,1309.23,0,0.0,FBCLID_00000686,meta,paid_social,brand_awareness,45-54,Male
2026-04-15,200001,ABC Meta,3687,Brand Awareness,Meta,4687,AdSet12,Facebook Feed,Desktop,Canada,17751,928,5.23,0.45,417.6,46,15660.35,FBCLID_00000687,meta,paid_social,brand_awareness,35-44,Female
2026-06-28,200001,ABC Meta,3688,Video Views,Meta,4688,AdSet14,Stories,Desktop,UK,10875,1076,9.9,1.53,1646.28,22,6461.13,FBCLID_00000688,meta,paid_social,video_views,35-44,Female
2026-06-08,200001,ABC Meta,3689,Brand Awareness,Meta,4689,AdSet2,Stories,Desktop,UK,15095,141,0.94,3.43,483.63,9,2453.37,FBCLID_00000689,meta,paid_social,brand_awareness,45-54,Female
2026-06-27,200001,ABC Meta,3690,App Install,Meta,4690,AdSet1,Reels,Mobile,India,6957,646,9.29,2.55,1647.3,9,2316.58,FBCLID_00000690,meta,paid_social,app_install,45-54,Male
2026-02-08,200001,ABC Meta,3691,Lead Gen,Meta,4691,AdSet6,Facebook Feed,Desktop,UK,18548,656,3.54,1.29,846.24,42,14613.28,FBCLID_00000691,meta,paid_social,lead_gen,35-44,Male
2026-04-03,200001,ABC Meta,3692,Video Views,Meta,4692,AdSet19,Stories,Mobile,India,13297,610,4.59,3.83,2336.3,48,13490.69,FBCLID_00000692,meta,paid_social,video_views,45-54,All
2026-02-17,200001,ABC Meta,3693,Festival Offers,Meta,4693,AdSet4,Stories,Desktop,UK,9101,241,2.65,3.01,725.41,12,821.3,FBCLID_00000693,meta,paid_social,festival_offers,25-34,Male
2026-01-17,200001,ABC Meta,3694,Retargeting,Meta,4694,AdSet10,Instagram Feed,Mobile,UK,15420,1105,7.17,2.07,2287.35,81,13376.14,FBCLID_00000694,meta,paid_social,retargeting,45-54,All
2026-04-02,200001,ABC Meta,3695,Festival Offers,Meta,4695,AdSet12,Instagram Feed,Mobile,Canada,2196,103,4.72,2.45,252.35,6,674.63,FBCLID_00000695,meta,paid_social,festival_offers,45-54,Female
2026-01-08,200001,ABC Meta,3696,Video Views,Meta,4696,AdSet1,Facebook Feed,Mobile,UK,14305,871,6.09,1.32,1149.72,9,1904.46,FBCLID_00000696,meta,paid_social,video_views,35-44,Female
2026-01-28,200001,ABC Meta,3697,App Install,Meta,4697,AdSet14,Instagram Feed,Desktop,India,18483,822,4.45,0.42,345.24,3,329.76,FBCLID_00000697,meta,paid_social,app_install,45-54,Male
2026-03-07,200001,ABC Meta,3698,Brand Awareness,Meta,4698,AdSet9,Facebook Feed,Desktop,UK,18087,848,4.69,3.06,2594.88,54,18524.08,FBCLID_00000698,meta,paid_social,brand_awareness,45-54,Male
2026-04-07,200001,ABC Meta,3699,Brand Awareness,Meta,4699,AdSet17,Stories,Mobile,India,14304,267,1.87,4.07,1086.69,11,1735.74,FBCLID_00000699,meta,paid_social,brand_awareness,45-54,All
2026-01-25,200001,ABC Meta,3700,App Install,Meta,4700,AdSet10,Facebook Feed,Mobile,USA,16994,1371,8.07,3.63,4976.73,81,31010.01,FBCLID_00000700,meta,paid_social,app_install,35-44,Male
2026-06-02,200001,ABC Meta,3701,Video Views,Meta,4701,AdSet2,Stories,Mobile,USA,11961,586,4.9,3.01,1763.86,46,11479.5,FBCLID_00000701,meta,paid_social,video_views,35-44,Female
2026-05-16,200001,ABC Meta,3702,Retargeting,Meta,4702,AdSet16,Instagram Feed,Desktop,India,17473,1244,7.12,2.91,3620.04,91,14582.87,FBCLID_00000702,meta,paid_social,retargeting,45-54,Male
2026-03-29,200001,ABC Meta,3703,Video Views,Meta,4703,AdSet7,Reels,Desktop,USA,15344,992,6.47,2.43,2410.56,43,6468.91,FBCLID_00000703,meta,paid_social,video_views,18-24,Female
2026-05-11,200001,ABC Meta,3704,Retargeting,Meta,4704,AdSet2,Instagram Feed,Mobile,UK,5979,53,0.89,2.54,134.62,1,80.68,FBCLID_00000704,meta,paid_social,retargeting,45-54,All
2026-06-16,200001,ABC Meta,3705,Festival Offers,Meta,4705,AdSet6,Stories,Desktop,Canada,5598,320,5.72,3.9,1248.0,29,9356.69,FBCLID_00000705,meta,paid_social,festival_offers,35-44,Male
2026-03-01,200001,ABC Meta,3706,App Install,Meta,4706,AdSet9,Reels,Mobile,India,279,23,8.49,0.37,8.51,0,0.0,FBCLID_00000706,meta,paid_social,app_install,25-34,Male
2026-05-17,200001,ABC Meta,3707,Festival Offers,Meta,4707,AdSet20,Facebook Feed,Desktop,USA,860,47,5.48,3.17,148.99,0,0.0,FBCLID_00000707,meta,paid_social,festival_offers,35-44,Male
2026-03-26,200001,ABC Meta,3708,Retargeting,Meta,4708,AdSet10,Facebook Feed,Desktop,UK,13047,1291,9.9,0.81,1045.71,75,22078.81,FBCLID_00000708,meta,paid_social,retargeting,45-54,Female
2026-01-15,200001,ABC Meta,3709,App Install,Meta,4709,AdSet7,Instagram Feed,Mobile,UK,14386,831,5.78,2.19,1819.89,75,18426.64,FBCLID_00000709,meta,paid_social,app_install,35-44,Male
2026-02-23,200001,ABC Meta,3710,App Install,Meta,4710,AdSet12,Reels,Mobile,USA,722,6,0.89,3.5,21.0,1,111.26,FBCLID_00000710,meta,paid_social,app_install,18-24,All
2026-06-01,200001,ABC Meta,3711,Retargeting,Meta,4711,AdSet11,Reels,Mobile,USA,18371,1684,9.17,2.74,4614.16,109,19788.17,FBCLID_00000711,meta,paid_social,retargeting,25-34,Female
2026-03-23,200001,ABC Meta,3712,Brand Awareness,Meta,4712,AdSet15,Instagram Feed,Desktop,India,8600,818,9.52,2.1,1717.8,57,6739.79,FBCLID_00000712,meta,paid_social,brand_awareness,45-54,Male
2026-02-12,200001,ABC Meta,3713,App Install,Meta,4713,AdSet20,Instagram Feed,Mobile,UK,12908,262,2.03,0.69,180.78,16,2527.93,FBCLID_00000713,meta,paid_social,app_install,45-54,All
2026-03-26,200001,ABC Meta,3714,Lead Gen,Meta,4714,AdSet16,Instagram Feed,Desktop,India,19951,732,3.67,4.34,3176.88,30,4472.17,FBCLID_00000714,meta,paid_social,lead_gen,35-44,All
2026-02-02,200001,ABC Meta,3715,Festival Offers,Meta,4715,AdSet17,Facebook Feed,Mobile,India,1100,72,6.55,1.68,120.96,2,497.35,FBCLID_00000715,meta,paid_social,festival_offers,18-24,Male
2026-03-20,200001,ABC Meta,3716,Lead Gen,Meta,4716,AdSet18,Reels,Desktop,India,11309,762,6.74,4.14,3154.68,18,1823.27,FBCLID_00000716,meta,paid_social,lead_gen,35-44,All
2026-05-12,200001,ABC Meta,3717,Video Views,Meta,4717,AdSet12,Stories,Desktop,UK,15936,835,5.24,2.31,1928.85,22,7436.92,FBCLID_00000717,meta,paid_social,video_views,18-24,Female
2026-03-17,200001,ABC Meta,3718,Retargeting,Meta,4718,AdSet8,Reels,Mobile,UK,4476,249,5.57,1.18,293.82,0,0.0,FBCLID_00000718,meta,paid_social,retargeting,35-44,Male
2026-04-01,200001,ABC Meta,3719,Brand Awareness,Meta,4719,AdSet8,Instagram Feed,Mobile,UK,5270,61,1.16,2.81,171.41,4,612.06,FBCLID_00000719,meta,paid_social,brand_awareness,25-34,Female
2026-02-13,200001,ABC Meta,3720,Festival Offers,Meta,4720,AdSet11,Reels,Desktop,USA,17661,1501,8.5,3.78,5673.78,108,25750.52,FBCLID_00000720,meta,paid_social,festival_offers,35-44,Male
2026-03-27,200001,ABC Meta,3721,App Install,Meta,4721,AdSet16,Stories,Desktop,Canada,3009,105,3.52,1.67,175.35,10,585.1,FBCLID_00000721,meta,paid_social,app_install,25-34,Female
2026-02-19,200001,ABC Meta,3722,Retargeting,Meta,4722,AdSet6,Facebook Feed,Desktop,UK,9327,117,1.26,4.49,525.33,1,234.09,FBCLID_00000722,meta,paid_social,retargeting,18-24,Male
